"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000084128",1133.58081126625,0.334392405100714,0.135755112843736,0.000992715886266007,0.0494455733051536
"ENSMUSG00000069456",1699.42519519092,-0.300799483966337,0.243693025885232,0.00100261584408623,0.0496414201851743
"ENSMUSG00000032179",99.0609300442126,-0.338486364299133,0.170117820202373,0.0010116061622577,0.0496489269957923
"ENSMUSG00000030739",166.943440254415,-0.271533539152383,0.335720955312451,0.0010147051682237,0.0496489269957923
"ENSMUSG00000068264",110.4115571361,-0.325841020401213,0.192220779709098,0.00102436881173173,0.0498286536607283
"ENSMUSG00000033318",569.317618396016,-0.340733227603781,0.158189660425554,0.00104247313932812,0.0504144858891356
"ENSMUSG00000032212",401.840849393433,0.315349597070502,0.120017721525357,0.00105733315051824,0.0508375557572873
"ENSMUSG00000062480",3078.15761554902,-0.330590139641021,0.181620420524862,0.00106670387618454,0.0509933496672587
"ENSMUSG00000034837",115.531521854282,0.22127908844766,0.529532243049952,0.0010769115448343,0.0511871441710383
"ENSMUSG00000030091",229.937582788031,0.325523213090896,0.186515741955874,0.00112472176204565,0.0511896012465785
"ENSMUSG00000034345",338.404274384368,-0.338670846216908,0.154671187942872,0.00111555281459001,0.0511896012465785
"ENSMUSG00000030655",705.936046979171,-0.338231177258821,0.162179561826047,0.0011029840440443,0.0511896012465785
"ENSMUSG00000026072",1362.4796190293,0.274610280516129,0.296484936072174,0.00112619584372732,0.0511896012465785
"ENSMUSG00000047036",379.309723329798,-0.279224350002032,0.28669178160759,0.00110299595466775,0.0511896012465785
"ENSMUSG00000020463",348.925461938087,-0.333265087340591,0.175012066679078,0.00109719867609662,0.0511896012465785
"ENSMUSG00000020609",39582.5749225925,-0.281779267496456,0.279931768461116,0.00109793799581123,0.0511896012465785
"ENSMUSG00000044986",2179.4992517011,-0.33774672954326,0.148175694413496,0.00111211451365695,0.0511896012465785
"ENSMUSG00000090258",182.814441310199,-0.332170594682051,0.173272775698996,0.00116005885263725,0.0524422257404166
"ENSMUSG00000020994",737.831262209404,0.33326779500036,0.141274110074982,0.00116845041983848,0.0525360572552242
"ENSMUSG00000036371",1400.71226648157,0.329101576316412,0.135774130442079,0.00118571890139438,0.0530258592569811
"ENSMUSG00000053329",1262.40788459855,-0.306982668399286,0.116912193421819,0.00122104985816188,0.0543138648138532
"ENSMUSG00000078688",155.271630221623,-0.319099578510267,0.189624360229706,0.0012525564189957,0.055418959006416
"ENSMUSG00000028756",2248.67055968678,-0.299508719855113,0.112529143448748,0.00125992995671093,0.0554502506874154
"ENSMUSG00000062901",759.381723560155,-0.317161965715734,0.190753412575755,0.00128812819886429,0.0559088422934875
"ENSMUSG00000021144",346.610156005869,0.33189105651402,0.144317839248705,0.00128354670720125,0.0559088422934875
"ENSMUSG00000020902",131.652979092945,-0.329295142825953,0.171484727441176,0.00129051427270373,0.0559088422934875
"ENSMUSG00000031065",438.575286216521,0.317411892139303,0.126935768830895,0.00132651859235289,0.0571708893844111
"ENSMUSG00000028849",518.377572255189,0.292067144873296,0.227242678954206,0.00134409142347915,0.0576296518582453
"ENSMUSG00000031245",667.880571296625,0.292112156395323,0.109220584873584,0.00136008596131049,0.0580163847496444
"ENSMUSG00000030779",630.476495848998,0.326910741199374,0.139104746106772,0.00137769032211506,0.0584674903028218
