"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045333","cellular respiration","95/1628","376/25615",0.252659574468085,3.97535319410319,15.1416886818923,4.20614498051113e-32,2.70202753548035e-28,2.70202753548035e-28,"Higd1a/Uqcrc1/Cox7a2/Tpi1/Etfb/Sdhd/Fbp1/Atp5mf/Dld/Sco2/Ndufv1/Uqcrh/Ndufa13/Atp5pd/Mybbp1a/Sirt3/Suclg1/Hdac4/Ndufs3/Foxk2/Sdhaf4/Ndufa3/Cox6b1/Atp5pf/Pdhb/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/mt-Co3/Zbtb20/mt-Nd4/Mdh1/Cisd1/Uqcrfs1/Ndufb6/P2rx7/mt-Nd3/Tpk1/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Ndufs8/Ndufa7/mt-Nd1/Immp2l/Mup2/Ndufa9/Sucla2/Pde2a/Mtch2/Sdhc/Cox6c/Ndufs1/Cox5b/Mpc1/Atp5f1e/Stat3/Pink1/Ndufb3/Foxk1/Cyc1/Ncor1/Fkrp/Gale/Ndufb7/Bloc1s1/Etfa/Apoc3/1700066M21Rik/Idh2/Akt1/Coxfa4/Uqcrc2/Plec/mt-Nd6/Park7/Cox5a/Ndufc1/Cyp1a2/Idh3b/Uqcc2/Stoml2",95
"GO:0015980","energy derivation by oxidation of organic compounds","107/1628","470/25615",0.227659574468085,3.58200245700246,14.7183015142292,9.26465269036697e-32,2.97580644414587e-28,2.97580644414587e-28,"Higd1a/Uqcrc1/Cox7a2/Tpi1/Etfb/Sdhd/Fbp1/Atp5mf/Dld/Sco2/Ndufv1/Uqcrh/Ndufa13/Atp5pd/Mybbp1a/Sirt3/Suclg1/Hdac4/Ndufs3/Foxk2/Sdhaf4/Ndufa3/Cox6b1/Atp5pf/Pdhb/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Adgrf5/Ep300/Gsk3a/mt-Co3/Zbtb20/Epm2aip1/Pcdh12/mt-Nd4/Ppp1r3g/Mdh1/Cisd1/Uqcrfs1/Ndufb6/P2rx7/mt-Nd3/Tpk1/Ndufs7/Ndufs2/Uqcrq/Irs2/Cox7b/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Ndufs8/Ndufa7/mt-Nd1/Immp2l/Mup2/Ndufa9/Sucla2/Akt2/Pde2a/Mtch2/Atg2a/Sdhc/Cox6c/Il6st/Ndufs1/Cox5b/Mpc1/Atp5f1e/Stat3/Pink1/Ndufb3/Foxk1/Cyc1/Ncor1/Fkrp/Gale/Ndufb7/Atg2b/Bloc1s1/Tcf7l2/Etfa/Apoc3/1700066M21Rik/Idh2/Wipi1/Akt1/Coxfa4/Uqcrc2/Plec/mt-Nd6/Park7/Cox5a/Ndufc1/Cyp1a2/Idh3b/Uqcc2/Stoml2",107
"GO:0022904","respiratory electron transport chain","52/1628","121/25615",0.429752066115702,6.76173167908705,16.5502538438446,2.12248646686944e-30,4.00284461530619e-27,4.00284461530619e-27,"Higd1a/Uqcrc1/Cox7a2/Etfb/Sdhd/Dld/Sco2/Ndufv1/Uqcrh/Ndufa13/Mybbp1a/Ndufs3/Ndufa3/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Ndufa2/Ndufa1/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Immp2l/Ndufa9/Mtch2/Sdhc/Ndufs1/Cox5b/Pink1/Ndufb3/Cyc1/Ndufb7/Etfa/1700066M21Rik/Coxfa4/Uqcrc2/Plec/mt-Nd6/Park7/Cox5a/Ndufc1",52
"GO:0006119","oxidative phosphorylation","57/1628","147/25615",0.387755102040816,6.10095020809306,16.1580990613052,2.49243126731394e-30,4.00284461530619e-27,4.00284461530619e-27,"Uqcrc1/Cox7a2/Sdhd/Atp5mf/Dld/Ndufv1/Uqcrh/Ndufa13/Atp5pd/Sirt3/Ndufs3/Ndufa3/Cox6b1/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Pde2a/Mtch2/Sdhc/Cox6c/Ndufs1/Cox5b/Atp5f1e/Pink1/Ndufb3/Cyc1/Ndufb7/Apoc3/1700066M21Rik/Uqcrc2/mt-Nd6/Park7/Cox5a/Ndufc1/Uqcc2/Stoml2",57
"GO:0009060","aerobic respiration","84/1628","320/25615",0.2625,4.13018273955774,14.6792975899669,8.82923804525082e-30,9.53195328975666e-27,9.53195328975666e-27,"Uqcrc1/Cox7a2/Tpi1/Sdhd/Fbp1/Atp5mf/Dld/Ndufv1/Uqcrh/Ndufa13/Atp5pd/Sirt3/Suclg1/Hdac4/Ndufs3/Foxk2/Ndufa3/Cox6b1/Atp5pf/Pdhb/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/mt-Co3/Zbtb20/mt-Nd4/Mdh1/Uqcrfs1/Ndufb6/P2rx7/mt-Nd3/Tpk1/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Ndufs8/Ndufa7/mt-Nd1/Mup2/Ndufa9/Sucla2/Pde2a/Mtch2/Sdhc/Cox6c/Ndufs1/Cox5b/Mpc1/Atp5f1e/Stat3/Pink1/Ndufb3/Foxk1/Cyc1/Ncor1/Fkrp/Gale/Ndufb7/Bloc1s1/Apoc3/1700066M21Rik/Idh2/Akt1/Uqcrc2/mt-Nd6/Park7/Cox5a/Ndufc1/Idh3b/Uqcc2/Stoml2",84
"GO:0022900","electron transport chain","53/1628","129/25615",0.410852713178295,6.4643687027408,16.2092136379083,8.9028206317777e-30,9.53195328975666e-27,9.53195328975666e-27,"Higd1a/Uqcrc1/Cox7a2/Etfb/Sdhd/Dld/Sco2/Ndufv1/Uqcrh/Ndufa13/Mybbp1a/Ndufs3/Ndufa3/Fdx1/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Ndufa2/Ndufa1/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Immp2l/Ndufa9/Mtch2/Sdhc/Ndufs1/Cox5b/Pink1/Ndufb3/Cyc1/Ndufb7/Etfa/1700066M21Rik/Coxfa4/Uqcrc2/Plec/mt-Nd6/Park7/Cox5a/Ndufc1",53
"GO:0015986","proton motive force-driven ATP synthesis","37/1628","71/25615",0.52112676056338,8.199423815621,15.8256077521917,8.86279891264509e-26,8.13351717354744e-23,8.13351717354744e-23,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Atp5f1e/Ndufb3/Ndufb7/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",37
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","35/1628","66/25615",0.53030303030303,8.34380351425806,15.5626660607365,8.44853488209899e-25,6.78417351032549e-22,6.78417351032549e-22,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Atp5f1e/Ndufb3/Ndufb7/mt-Nd6/Ndufc1/Stoml2",35
"GO:0009145","purine nucleoside triphosphate biosynthetic process","45/1628","117/25615",0.384615384615385,6.0515498015498,14.2673214653635,4.70451698593724e-24,3.3579796797401e-21,3.3579796797401e-21,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Nme1/Atp5f1e/Stat3/Ndufb3/Ndufb7/Nme3/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",45
"GO:0009205","purine ribonucleoside triphosphate metabolic process","70/1628","282/25615",0.24822695035461,3.90561015561016,12.7819325860579,1.79391805534522e-23,1.15241295875377e-20,1.15241295875377e-20,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Foxk2/Ndufa3/Nmnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Efl1/Zbtb20/mt-Nd4/Tafazzin/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Mtch2/Nt5e/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",70
"GO:0009144","purine nucleoside triphosphate metabolic process","71/1628","290/25615",0.244827586206897,3.85212445988308,12.7253776699255,2.07169027890237e-23,1.20986712287898e-20,1.20986712287899e-20,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Foxk2/Ndufa3/Nmnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Efl1/Zbtb20/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Mtch2/Nt5e/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",71
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","44/1628","116/25615",0.379310344827586,5.96808014911463,13.9712077005013,2.92042376162978e-23,1.56340018705914e-20,1.56340018705914e-20,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Tafazzin/Tgfb1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Nme1/Atp5f1e/Stat3/Ndufb3/Ndufb7/Nme3/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",44
"GO:0009201","ribonucleoside triphosphate biosynthetic process","44/1628","121/25615",0.363636363636364,5.72146526691981,13.5621464231045,2.14983124008188e-22,1.06234737586815e-19,1.06234737586815e-19,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Tafazzin/Tgfb1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Nme1/Atp5f1e/Stat3/Ndufb3/Ndufb7/Nme3/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",44
"GO:0006754","ATP biosynthetic process","41/1628","105/25615",0.39047619047619,6.14376389376389,13.7593646722781,2.46701066067215e-22,1.13200546315413e-19,1.13200546315413e-19,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Tafazzin/Tgfb1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Atp5f1e/Stat3/Ndufb3/Ndufb7/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",41
"GO:0009142","nucleoside triphosphate biosynthetic process","45/1628","128/25615",0.3515625,5.53149474047912,13.3895210056245,3.5663959326999e-22,1.52736849811094e-19,1.52736849811094e-19,"Sdhd/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Ndufs3/Ndufa3/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Sdhc/Ndufs1/Nme1/Atp5f1e/Stat3/Ndufb3/Ndufb7/Nme3/Atp5mc3/mt-Nd6/Ndufc1/Stoml2",45
"GO:0009141","nucleoside triphosphate metabolic process","71/1628","307/25615",0.231270358306189,3.63881463637164,12.1178924703098,7.21772221614008e-22,2.89791546978024e-19,2.89791546978024e-19,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Foxk2/Ndufa3/Nmnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Efl1/Zbtb20/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Mtch2/Nt5e/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",71
"GO:0046034","ATP metabolic process","64/1628","258/25615",0.248062015503876,3.90301506580576,12.20922627574,1.48293366664772e-21,5.60374463208527e-19,5.60374463208527e-19,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Foxk2/Ndufa3/Nmnat1/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Zbtb20/mt-Nd4/Tafazzin/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Mtch2/Nt5e/Sdhc/Fis1/Ndufs1/Abcc6/Bend3/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",64
"GO:0019646","aerobic electron transport chain","32/1628","66/25615",0.484848484848485,7.62862035589308,14.0470813035616,3.16840946191547e-21,1.13077013240805e-18,1.13077013240805e-18,"Uqcrc1/Cox7a2/Sdhd/Dld/Ndufv1/Uqcrh/Ndufs3/Sdhb/mt-Nd2/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Sdhc/Ndufs1/Cox5b/Pink1/Cyc1/Uqcrc2/mt-Nd6/Park7/Cox5a",32
"GO:0044282","small molecule catabolic process","79/1628","386/25615",0.204663212435233,3.22017701875215,11.4500971672464,1.13742979185226e-20,3.84570999097839e-18,3.84570999097839e-18,"Tpi1/Etfb/Oat/Bdh2/Fah/Dld/Synj2/Bckdhb/Acot7/Hmgcl/Dcxr/Apoe/Acad8/Abcd2/Mccc1/Foxk2/Echs1/Hoga1/Hsd17b10/Acaa1b/Eci1/Acaa2/Ppm1k/Bckdha/Ech1/Pon1/Acaa1a/Hibch/Pex2/Cyp26a1/Nagk/Esd/Agxt/Aldh4a1/Gstz1/Decr1/Qprt/Hagh/Mfsd2a/Echdc2/Gk/Akr1a1/Acads/Acot4/Acadvl/Irs2/Aasdhppt/Eno1/Fabp1/Hgd/Ilvbl/Gcdh/Akt2/Lrp5/Acsf3/Sult2a8/Upp2/Atp2b4/Acad12/Gpt/Otc/Agxt2/Adh5/Acot8/Gcsh/Foxk1/Prodh2/Ehhadh/Shmt1/Pex7/Gale/Etfa/Hibadh/Ddo/Aldh1b1/Mgat1/Adh1/Akt1/Hsd17b6",79
"GO:0016054","organic acid catabolic process","62/1628","255/25615",0.243137254901961,3.82552873729344,11.8133515882997,1.92384286556263e-20,5.88512693732112e-18,5.88512693732112e-18,"Etfb/Oat/Bdh2/Fah/Dld/Bckdhb/Acot7/Hmgcl/Dcxr/Acad8/Abcd2/Mccc1/Echs1/Hoga1/Hsd17b10/Acaa1b/Eci1/Acaa2/Ppm1k/Bckdha/Ech1/Pon1/Acaa1a/Hibch/Pex2/Cyp26a1/Nagk/Agxt/Aldh4a1/Gstz1/Decr1/Qprt/Mfsd2a/Echdc2/Akr1a1/Acads/Acot4/Acadvl/Irs2/Aasdhppt/Fabp1/Hgd/Ilvbl/Gcdh/Akt2/Acsf3/Sult2a8/Atp2b4/Acad12/Gpt/Otc/Agxt2/Acot8/Gcsh/Prodh2/Ehhadh/Shmt1/Pex7/Etfa/Hibadh/Ddo/Akt1",62
"GO:0046395","carboxylic acid catabolic process","62/1628","255/25615",0.243137254901961,3.82552873729344,11.8133515882997,1.92384286556263e-20,5.88512693732112e-18,5.88512693732112e-18,"Etfb/Oat/Bdh2/Fah/Dld/Bckdhb/Acot7/Hmgcl/Dcxr/Acad8/Abcd2/Mccc1/Echs1/Hoga1/Hsd17b10/Acaa1b/Eci1/Acaa2/Ppm1k/Bckdha/Ech1/Pon1/Acaa1a/Hibch/Pex2/Cyp26a1/Nagk/Agxt/Aldh4a1/Gstz1/Decr1/Qprt/Mfsd2a/Echdc2/Akr1a1/Acads/Acot4/Acadvl/Irs2/Aasdhppt/Fabp1/Hgd/Ilvbl/Gcdh/Akt2/Acsf3/Sult2a8/Atp2b4/Acad12/Gpt/Otc/Agxt2/Acot8/Gcsh/Prodh2/Ehhadh/Shmt1/Pex7/Etfa/Hibadh/Ddo/Akt1",62
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","33/1628","76/25615",0.434210526315789,6.83188122332859,13.2645175172926,5.77863106929574e-20,1.68736027223436e-17,1.68736027223436e-17,"Uqcrc1/Cox7a2/Sdhd/Dld/Ndufv1/Uqcrh/Ndufs3/Sdhb/mt-Nd2/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Mtch2/Sdhc/Ndufs1/Cox5b/Pink1/Cyc1/Uqcrc2/mt-Nd6/Park7/Cox5a",33
"GO:0042773","ATP synthesis coupled electron transport","33/1628","78/25615",0.423076923076923,6.65670478170478,13.0347832032451,1.54731886205155e-19,4.32172885644311e-17,4.32172885644311e-17,"Uqcrc1/Cox7a2/Sdhd/Dld/Ndufv1/Uqcrh/Ndufs3/Sdhb/mt-Nd2/mt-Co3/mt-Nd4/Uqcrfs1/Ndufb6/mt-Nd3/Ndufs7/Ndufs2/Uqcrq/Cox7b/Ndufa8/Ndufb8/Ndufs8/Ndufa7/mt-Nd1/Mtch2/Sdhc/Ndufs1/Cox5b/Pink1/Cyc1/Uqcrc2/mt-Nd6/Park7/Cox5a",33
"GO:0072522","purine-containing compound biosynthetic process","63/1628","275/25615",0.229090909090909,3.60452311815948,11.3127761481722,2.50262492647543e-19,6.6986927198659e-17,6.6986927198659e-17,"Sdhd/Atp5mf/Dld/Ndufv1/Ndufa13/Atp5pd/Acot7/Ndufs3/Mcee/Ndufa3/Nmnat1/Nme2/Atp5pf/Pdhb/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Antkmt/Ndufa2/Ndufa1/Naprt/Gmpr2/Qprt/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/mt-Nd3/Ppcdc/Tpk1/Ndufs7/Ndufs2/Ndufa8/Eno1/Ndufb8/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Gcdh/Nt5e/Sdhc/Ndufs1/Mpc1/Nme1/Atp5f1e/Stat3/Ndufb3/Pank3/Shmt1/Ndufb7/Nme3/Atp5mc3/Idh2/Dcakd/Ak2/mt-Nd6/Ndufc1/Stoml2",63
"GO:0009150","purine ribonucleotide metabolic process","77/1628","390/25615",0.197435897435897,3.10646223146223,10.9206459666795,3.27546900676532e-19,8.41664515978416e-17,8.41664515978416e-17,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Hint1/Foxk2/Ndufa3/Nmnat1/Gnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Gmpr2/Efl1/Zbtb20/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Pals1/Pde2a/Mtch2/Sult2a8/Nt5e/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",77
"GO:0009259","ribonucleotide metabolic process","78/1628","410/25615",0.190243902439024,2.99330317013244,10.5998536778879,1.87613670850276e-18,4.63550085208529e-16,4.63550085208529e-16,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Hint1/Foxk2/Ndufa3/Nmnat1/Gnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Gmpr2/Efl1/Zbtb20/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Pals1/Pde2a/Mtch2/Sult2a8/Nt5e/Upp2/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",78
"GO:0019693","ribose phosphate metabolic process","78/1628","419/25615",0.186157517899761,2.92900787530859,10.3717764519428,6.97339482132512e-18,1.65915141971083e-15,1.65915141971083e-15,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Hdac4/Ndufs3/Hint1/Foxk2/Ndufa3/Nmnat1/Gnat1/Nme2/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Ep300/Gmpr2/Efl1/Zbtb20/mt-Nd4/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Pals1/Pde2a/Mtch2/Sult2a8/Nt5e/Upp2/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Ak2/mt-Nd6/Ndufc1/Stoml2",78
"GO:0006163","purine nucleotide metabolic process","85/1628","484/25615",0.175619834710744,2.76320765731923,10.2023259446898,9.53164107353786e-18,2.18683079487169e-15,2.18683079487169e-15,"Tpi1/Sdhd/Fbp1/Atp5mf/Ndufv1/Ndufa13/Atp5pd/Dcxr/Hdac4/Ndufs3/Hint1/Foxk2/Ndufa3/Nmnat1/Gnat1/Nme2/Fdx1/Atp5pf/Sdhb/mt-Nd2/Ndufb2/Ndufs4/Atp5f1d/Arnt/Antkmt/Ndufa2/Ndufa1/Naprt/Ep300/Gmpr2/Efl1/Zbtb20/Qprt/mt-Nd4/Mdh1/Tafazzin/Adk/Tgfb1/Ndufb6/P2rx7/mt-Nd3/Ndufs7/Ndufs2/Noct/Ndufa8/Eno1/Git1/Ndufb8/Fabp1/Atp5mc1/Ndufs8/Ndufa7/mt-Nd1/Ndufa9/Itpa/Pals1/Pde2a/Taldo1/Mtch2/Sult2a8/Nt5e/Sdhc/Fis1/Gnai3/Ndufs1/Abcc6/Bend3/Nme1/Atp5f1e/Stat3/Ndufb3/Foxk1/Tspo/Ncor1/Fkrp/Hspa8/Gale/Ndufb7/Nme3/Atp5mc3/Idh2/Ak2/mt-Nd6/Ndufc1/Stoml2",85
