"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_UV_RESPONSE_DN",0.00329072620039312,0.0149578463654233,0.431707695803346,0.466716833156374,1.60261404438614,116,"Nek7;Ptpn21;Mta1;Mt1;Kalrn;Fyn;Add3;Scaf8;Adgrl2;Tgfbr2;Phf3;Atp2b4;Tjp1;Dlc1;Smad3;Celf2;Tgfbr3;Plpp3;Sdc2;Prkce;Rbpms;Zmiz1;Dyrk1a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00628621654353836,0.0261925689314098,0.407017918923954,0.432165352078752,1.50845812595515,129,"Junb;Irs2;Kdm6b;Zfp36;Pnrc1;Icam1;Dennd5a;Rela;Bmp2;Il6st;Hes1;Id2;Ifngr2;Fosl2;Trib1;Litaf;Klf2;Ets2;Smad3;Plpp3;Ier2;Btg2;Tlr2;B4galt1;Tgif1;Rigi;Mxd1;Tnfaip2;Jun;Rnf19b;Gadd45b;Egr1;Cebpd;Efna1;Nfil3;Ppp1r15a"
"HALLMARK_KRAS_SIGNALING_UP",0.0080677200391192,0.0310296924581508,0.380730400722792,0.45308358081908,1.57316861565434,123,"Ets1;Flt4;Cfb;Pecam1;Sox9;St6gal1;Akap12;Bmp2;Adgrl4;Serpina3n;Map7;Id2;Akt2;Trib1;Usp12;Map3k1;Tspan7;Fcer1g;Cmklr1;Serpina3m;Gypc;Tmem176b;Lcp1;Arg1;Wdr33;Bpgm"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0113906176655203,0.0379687255517344,0.380730400722792,-0.563082431536851,-1.59642148926768,44,"Prdx2;Txn1;Mgst1;Ndufs2;Prdx6;Txnrd2;Lamtor5;Atox1;Prdx1;Msra;Stk25"
"HALLMARK_TGF_BETA_SIGNALING",0.0106514473962188,0.0379687255517344,0.380730400722792,0.524070180958679,1.58302386140159,50,"Junb;Hipk2;Sptbn1;Bmp2;Smad1;Id2;Ifngr2;Tjp1;Tgfb1;Ski;Smad3;Ncor2;Tgif1;Rhoa;Cdh1;Furin;Ppp1r15a"
"HALLMARK_MTORC1_SIGNALING",0.0139708753294986,0.0436589854046832,0.380730400722792,-0.391028363994447,-1.39856464170019,176,"Psmd14;Arpc5l;Tfrc;Fads1;Cops5;Ebp;Stard4;Eno1;Tpi1;Psma3;Psmb5;Vldlr;Prdx1;Insig1;Trib3;Psmc2;Actr2;Fdxr;Pgk1;Uchl5;Psmg1;P4ha1;Sec11a;Sord;Serpinh1;Fads2;Lta4h;Cacybp;Pfkl;Ldlr;Ccng1;Got1;Cth;Ube2d3;Dhfr;Slc1a4;Ddit4;Idh1;Psmc4;Elovl5;Nampt;Psph;Sc5d;Qdpr;Psmd13;Hspd1"
"HALLMARK_MYOGENESIS",0.0172348822572887,0.050690830168496,0.352487857583619,0.42393929744419,1.43691446640321,109,"Myh9;Syngr2;Slc6a8;Itga7;Fst;Tpm3;Clu;Akt2;Plxnb2;Tgfb1;Nav2;Gpx3;Svil;Sptan1;Mef2d;Adcy9;Itgb1;Pde4dip;Cdh13;Sirt2;Myo1c;Gadd45b;Mef2a;Sorbs3;Col15a1;Ctf1;Pdlim7;App;Erbb3;Mras"
"HALLMARK_HEME_METABOLISM",0.021508968577323,0.0597471349370082,0.352487857583619,0.377178681674517,1.35185589516474,154,"Nek7;Slc6a8;H1f0;Asns;Arhgef12;C3;Mocos;Arl2bp;Atp6v0a1;Mfhas1;Sec14l1;Tmcc2;Cpox;Vezf1;Adipor1;Gypc;Eif2ak1;Trak2;Epb41;Sidt2;Foxj2;Btg2;Tfdp2;Ccnd3;Bpgm;Slc11a2;Slc10a3;Klf3"
"HALLMARK_MYC_TARGETS_V2",0.024165010252383,0.0635921322431131,0.352487857583619,0.493346388142614,1.49911964647995,52,"Pprc1;Map3k6;Nolc1;Mphosph10;Pa2g4;Tcof1;Mybbp1a;Wdr43;Bysl;Rrp12;Cdk4;Ppan;Nop2;Ung;Nop16;Noc4l;Npm1;Ndufaf4;Imp4;Rabepk;Gnl3;Ipo4;Grwd1;Srm;Tfb2m;Nop56"
"HALLMARK_G2M_CHECKPOINT",0.0282760609838447,0.0675609371289223,0.352487857583619,0.370491329635153,1.31865371376419,146,"Nup98;Smarcc1;Arid4a;Numa1;Mt2;E2f4;Nolc1;Kmt5a;Meis2;Prmt5;Rad21;Ilf3;Abl1;Smc1a;Tgfb1;Ncl;Cul3;Tle3;Hnrnpd;Smad3;Ewsr1;Cdk4;Ss18;Cdc25a;Cdkn2c;Nasp;Nup50;Foxn3;Kpna2"
"HALLMARK_GLYCOLYSIS",0.0283755935941474,0.0675609371289223,0.352487857583619,-0.391858440080945,-1.38538134366473,151,"Mdh1;Txn1;Nt5e;Akr1a1;Taldo1;Aldh9a1;Eno1;Tpi1;Sdhc;Vldlr;Dld;Zfp292;Slc25a10;Bik;Tgfbi;Polr3k;Gale;Pgk1;Cyb5a;P4ha1;Fam162a;Mif;Ugp2;Cldn3;Got2;Fkbp4;Col5a1;Dsc2;Galk1;Pfkfb1;Got1;Galk2;Cth;Lhpp;Vegfa;Ak3;Pgls;Aldh7a1;Ddit4;Gfus;Idh1;Psmc4;Gnpda1;B4galt7;Sod1;Srd5a3;Slc25a13"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0339642308332671,0.0771914337119706,0.321775918075361,0.561461589495856,1.56243717932835,32,"Numb;Maml1;Axin1;Hdac2;Ncor2;Dvl2;Axin2;Rbpj;Cul1;Notch4"
"HALLMARK_ANDROGEN_RESPONSE",0.0376581428734831,0.0818655279858329,0.321775918075361,0.41357034755901,1.36435690746493,90,"Ptpn21;H1f0;Iqgap2;Ndrg1;Arid5b;Pias1;Gsr;Akap12;Elk4;Pa2g4;Map7;Srf;Maf;Akt1;Ube2j1;Herc3;Rrp12;Dnajb9;Steap4;Zmiz1;B4galt1;Ccnd3;Abcc4;Sec24d;Mertk;Plpp1;Acsl3;Cdk6;Ank;Ube2i;Rab4a;Ell2"
"HALLMARK_KRAS_SIGNALING_DN",0.0456887426237203,0.0951848804660841,0.321775918075361,0.452066640206799,1.42383072961176,63,"Kmt2d;Tcf7l1;Hc;Klhdc8a;Itih3;Zbtb16;Mfsd6;Asb7;Entpd7;Dtnb;Btg2;Synpo;Cntfr;Thrb;Slc29a3;Serpina10;Sptbn2;Hnf1a;Ptprj;Akr1b8;Igfbp2;Mx2"
"HALLMARK_APICAL_SURFACE",0.0559006211180124,0.111801242236025,0.276500599254472,0.547272218612364,1.43833210591879,26,"Ncoa6;Ephb4;Crybg1;Adam10;B4galt1;Rtn4rl1;Flot2;App"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0729166666666667,0.140224358974359,0.241339976815091,0.385237783209906,1.28868941031776,101,"Khsrp;Asns;Cnot4;Nolc1;Wipi1;Exosc1;Atf4;Tspyl2;Fus;Dctn1;Bag3;Cxxc1;Exosc10;Sdad1;Dnajb9;Pdia5;Wfs1;Tatdn2;Ddx10;Nop14;Atf6;Preb;Gosr2;Eif2ak3;Cnot2;Ero1a;Ern1;Xbp1;Npm1;Cebpb;Igfbp1;Cks1b;Dkc1;Ywhaz;Eef2;Dcp1a;Ssr1;H2ax"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.0769230769230769,0.142450142450142,0.227987202850442,-0.400513201022474,-1.29446120825471,87,"C1s1;Psme2;Psmb9;Psmb8;Psma3;Ifi27;Lap3;Ifit3;Samd9l;Cxcl10;Ifi35;Gbp2;H2-Q10;Isg15;Trim12c;Bst2;Uba7;Oas1a;Gbp3;Usp18;Ddx60;Trim5"
"HALLMARK_MYC_TARGETS_V1",0.0809716599190283,0.144592249855408,0.224966093540314,-0.336467516728482,-1.215861484012,190,"Psmd14;Cct4;Cox5a;Prdx3;Psma1;Xpo1;Ncbp2;Cops5;Nme1;Cct7;Acp1;Rps2;Cyc1;Psmb3;Psma2;Exosc7;Snrpd2;Erh;Rpl22;Vbp1;Slc25a3;Cct3;Vdac3;Pgk1;Cnbp;Mcm5;Snrpg;Rpl14;Got2;Hnrnpa3;Rps10;Rps5;Tufm;Srsf7;Prdx4;Ndufab1;Dut;Psmc4;Tyms;Cct5;Rps3;Txnl4a;Cbx3;Hspd1;Prps2;Pcna;Trim28;Tardbp"
"HALLMARK_HEDGEHOG_SIGNALING",0.0897959183673469,0.149659863945578,0.213927855492356,0.553500564976599,1.39604606218359,21,"Myh9;Plg;Nf1;Tle3;Ets2;Nrp2;Cntfr;Celsr1;Cdk6;Ldb1;Adgrg1;Nrp1"
"HALLMARK_HYPOXIA",0.088477366255144,0.149659863945578,0.216542836735348,0.348990180630363,1.23803672727659,144,"Ets1;Myh9;Pim1;Irs2;Zfp36;Mt2;Pnrc1;Ndrg1;Nedd4l;Ndst1;Errfi1;Hmox1;Mt1;Akap12;Fosl2;Hdlbp;Map3k1;Pgm2;Sdc2;Cp;Ext1;Jun;Klf7;Slc6a6;Cavin1;Rbpj;Efna1;Nfil3;Ppp1r15a;Ndst2"
"HALLMARK_COAGULATION",0.0983606557377049,0.158646218931782,0.204294756516886,0.365963499125602,1.24040929736726,109,"Fga;Cfb;Pecam1;Fgg;Mmp14;Crip2;C3;Plg;Timp3;Lgmn;Capn5;F8;Fn1;Cfi;Proz;Fyn;Serping1;Clu;Lrp1;C8b;Hrg;Gng12;Cpb2;C1qa;Serpina1e;Itih1;Ctsl;Acox2;Cd9;Thbd;Klf7;Ang;Sirt2;Adam9;Furin;C9;Prep;Pros1;F12;Hnf4a"
"HALLMARK_DNA_REPAIR",0.11531190926276,0.180174858223062,0.179782316298324,-0.345906615006727,-1.21120226791577,137,"Gtf2h5;Ncbp2;Nme1;Polr2g;Gmpr2;Supt4a;Bcap31;Cox17;Nme3;Itpa;Surf1;Arl6ip1;Guk1;Mpc2;Taf13;Sdcbp;Gpx4;Nelfb;Rev3l;Polr2f;Bcam;Polr2k;Ak3;Rpa2;Polr1c;Dut;Polr1d;Rbx1;Polr2d;Taf1c;Tyms;Rfc2;Pcna;Polr2h;Polr2j;Tarbp2;Poll"
"HALLMARK_PROTEIN_SECRETION",0.12678936605317,0.19210510008056,0.178219874951973,0.373603196450104,1.23475177447718,88,"Ap3b1;Gbf1;Galc;Arfip1;Golga4;Ap2b1;Dst;Clta;Adam10;Scamp3;Tsg101;Cav2;Snx2;Arfgef2;Sec24d;Sgms1;Ocrl;M6pr;Krt18;Gosr2;Arfgap3;Stx16;Atp1a1;Arcn1"
"HALLMARK_ALLOGRAFT_REJECTION",0.205128205128205,0.301659125188537,0.140406238523342,0.341197497761127,1.14128763726921,103,"Ets1;Spi1;Icam1;F2r;Cd47;Fcgr2b;Ube2d1;Eif4g3;Il4ra;Ifngr2;Akt1;Tgfb1;Inhbb;Eif3a;Ccr5;Tlr2;Stab1;Ccnd3"
"HALLMARK_UV_RESPONSE_UP",0.246124031007752,0.351605758582503,0.119887845115423,-0.32034106446443,-1.09601269005147,121,"Acaa1a;Tst;Dnaja1;H2-Q1;Atp6v1f;Tfrc;Mgat1;Gch1;Ap2s1;Urod;Dnajb1;Stk25;Clcn2;Fmo1;Sult1a1;Tmbim6;Gls;Polg2"
"HALLMARK_IL2_STAT5_SIGNALING",0.284810126582278,0.395569620253165,0.115734447701689,0.305148713319678,1.07289280821132,135,"Hipk2;Pim1;Syngr2;Ndrg1;Myo1e;Dennd5a;Huwe1;Plec;Lrig1;Bmp2;Ikzf4;Prkch;Il4ra;Twsg1;Ncoa3;She;Ccnd3;Nop2;Mxd1;P2rx4;Myo1c;Gadd45b;Furin;Plpp1;Lrrc8c;Nfil3;Cdc42se2;Lclat1;Cd44;Pou2f1;Etfbkmt"
"HALLMARK_APOPTOSIS",0.312368972746331,0.413223140495868,0.109250039480711,0.303142428160025,1.05223890341571,126,"Crebbp;H1f0;Pdcd4;Nedd9;F2r;Hmox1;Rela;Timp3;Gsr;Cd38;Bmp2;Clu;Avpr1a;Gpx3;Sptan1;Etf1;Tgfbr3;Dap;Btg2;Psen1"
"HALLMARK_COMPLEMENT",0.31404958677686,0.413223140495868,0.107972360317345,0.298872916257374,1.05490718835583,139,"Cfb;Pim1;Mmp14;C3;Plg;Lgmn;F8;Fn1;Fyn;Irf2;Serping1;Clu;Lrp1;F5;C1qc;Usp8;Pla2g7;Fcer1g;Zeb1;C1qa;Serpina1e;Itih1;Ctsl;Cp;Psen1;Usp16;Ang;Cdh13;Adam9;Rnf4;C9;Prep;Brpf3;Kif2a;Hnf4a"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.362403100775194,0.461618257261411,0.0952879846194844,-0.304977920409238,-1.04344933582858,121,"Cox6c;Dcxr;Tst;Etfb;Mocs2;Blvrb;Aldh3a2;Rnaseh2a;Gale;Idh2;Slc29a1;Hspa4l;Mest;Sord;Plaat3;Dynlt3;Xrcc3;Kcnk5;Fkbp4;Tpd52l1;Slc1a4;Tfpi2;Gfus;Elovl5;Car2;Perp;Rabep1;Prlr;Prss23"
"HALLMARK_INFLAMMATORY_RESPONSE",0.369294605809129,0.461618257261411,0.0982123351217438,0.308564248324628,1.03778831886826,105,"Il1r1;Mmp14;Icam1;Rela;Il4ra;P2rx7;Ifngr2;Csf3r;Fzd5;Cmklr1;Btg2;Tlr2;Psen1;Stab1;Mxd1;Osmr;P2rx4;Rnf144b;Slc11a2;Abi1;Ifnar1;Axl;Itgb3;Acvr1b;Serpine1;Itga5;Ahr;Scn1b;Marco;Rtp4;Adrm1;Rhog;Lyn;Csf1;Cybb;Ptpre;Selenos;Cd55;Fpr1;Irak2;Met;Atp2a2;Pvr;Sgms2;Cd82;Lcp2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.401162790697674,0.489222915484969,0.0894366833718621,-0.286169674399289,-1.01784746927541,159,"Vamp8;C1s1;Psme2;Psmb9;Psmb8;Gch1;Psma3;Rapgef6;Psma2;Ifi27;Oas2;Lap3;Ifit3;Samd9l;Cxcl10;Gbp9;Ifi35;Gbp10;H2-Q10;Psmb10;Isg15;Bst2;Gbp8;Il15ra;Gbp3;Nfkbia;Usp18;Nampt;Upp1;Ddx60;Casp7"
"HALLMARK_NOTCH_SIGNALING",0.511156186612576,0.580859302968837,0.0787113806986485,0.351940540115484,0.951523503587745,28,"Tcf7l2;Hes1;Dtx4;Fzd5;Arrb1"
"HALLMARK_P53_PATHWAY",0.501930501930502,0.580859302968837,0.0770736734944102,-0.274892683175042,-0.976913917004235,157,"Vamp8;Dcxr;Sat1;Triap1;Rps27l;Mknk2;Rgs16;Trib3;Tprkb;Tm4sf1;Wwp1;Hint1;Fdxr;Cgrrf1;Hspa4l;Ankra2;Fam162a;Hras;Ccp110;Ip6k2;Ccng1;Tpd52l1;S100a10;Cd81;Foxo3;Abcc5;Ddit4;Rab40c;Fuca1;Pmm1;Perp;Retsat;Upp1;H2ac25;Pcna;Rchy1;Sesn1;Rps12"
"HALLMARK_SPERMATOGENESIS",0.494887525562372,0.580859302968837,0.0808589150280032,0.314627469471091,0.968011803666527,54,"Gpr182;Prkar2a;Nf2;Map7;Mast2;She;Tle4;Stam2;Rad17;Mllt10;Agfg1;Braf;Csnk2a2"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.649805447470817,0.722006052745352,0.0645031249656493,-0.295049276048806,-0.90996156125853,68,"Acat3;Ech1;Ebp;Stard4;Pcyt2;Trib3;Trp53inp1;Fads2;Gstm7"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.674747474747475,0.733421168203777,0.0645031249656493,0.271349922391037,0.897048724381995,87,"Pak4;Prkar2a;Itpr2;Tnfrsf1a;Ptpn11;Akt1;Irak4;Ralb;Cdk4;Atf1"
"HALLMARK_PANCREAS_BETA_CELLS",0.785299806576402,0.835425326145109,0.0552495663125249,-0.330506410040934,-0.766387148012615,17,"Elp4;Sec11a;Gck;Mafb"
"HALLMARK_ANGIOGENESIS",0.910020449897751,0.94793796864349,0.051011413203915,0.26800186862785,0.69377784979571,24,"Slco2a1;Thbd;Fgfr1;Vav2;Vtn;Ptk2;App"
"HALLMARK_E2F_TARGETS",0.957198443579767,0.976733105693639,0.0464154956843849,-0.219924684014042,-0.779256113229283,155,"Tfrc;Xpo1;Nme1;Pop7;Ak2;Shmt1;Rnaseh2a;Naa38;Atad2;Spc24;Snrpb;Wdr90;Mcm5;Ccp110;Asf1a;Mki67;Phf5a;Prdx4;Cse1l;Rpa2;Dut;Tk1;Birc5"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.994285714285714,0.994285714285714,0.0437125833579551,-0.210901194333422,-0.728745305023816,126,"Sat1;Nt5e;Fbln2;Mmp2;Myl9;Tgfbi;Acta2;Mest;Ppib;Fbn1;Serpinh1;Tagln;Flna;Lama1;Spp1;Col5a1;Thbs1;Lgals1;Vegfa;Itgb5;Postn;Tfpi2;Fuca1;Col3a1;Col5a2;Eln;Snai2"
