"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000038637",6.49966889157618,6.60228784370379,6.34130575417258,6.84196875637915,6.80745645408093,6.49109678771442,6.30269201214273,6.92761780934637,6.76902128882336
"ENSMUSG00000038633",9.96752511695612,9.98084974511376,9.74542403546646,9.58408165553538,9.88338194895789,10.0069032141131,9.47795238970818,9.93378827683726,8.65943217399071
"ENSMUSG00000030359",16.2560491687516,16.5969720340737,16.1156307652647,15.5103396906453,15.8294790699898,15.8680975190744,17.0981799013591,16.4541142640021,16.3627991473556
"ENSMUSG00000030357",11.0921960680668,11.0250234490819,11.0063348906622,11.4978971578567,11.2254028498224,11.2284182428194,10.243969968232,10.4465062266779,11.3705160717562
"ENSMUSG00000030352",8.78751672763383,8.47401758320005,8.64600589872876,8.14591514278063,8.57783215235986,8.51420686175068,8.79384519113634,8.83963606276745,8.69545847206621
"ENSMUSG00000104814",4.95669042637061,4.64349824764202,5.33830027467089,5.63111139603344,5.25843235184585,5.37083869818325,5.19110517622301,5.33891369251392,4.87412567807397
"ENSMUSG00000073460",5.05966705910828,7.59785141820144,6.39723046790613,6.92875194248473,6.08317532128839,7.04203868013812,5.59139510207215,5.37230143870265,6.56268178159765
"ENSMUSG00000073468",7.56817843067797,7.6827257907108,7.52646032963403,7.7602502269369,8.09080668627471,7.71850778117187,7.55679758806842,7.40868052691568,7.8285739011792
"ENSMUSG00000035329",7.11229856163138,6.89066373138377,6.97249669054275,7.13012599643746,7.02494685086497,7.16216720325952,7.17528862849767,6.98769434757701,7.04217969107682
"ENSMUSG00000035325",10.4143431947113,10.7377172876748,10.4035627663827,10.6465112440584,10.6941966111056,10.7965169573337,11.2293618813917,10.8961974448941,10.3356378930223
"ENSMUSG00000070605",5.62750159968097,5.16063580474512,5.41829333028198,4.80055255936298,5.09373082612283,5.65378018156384,4.88681388669216,5.52658056435037,5.44054614534149
"ENSMUSG00000026950",8.46787079527295,6.28050701866726,8.10507755986939,8.02851091352672,7.86350750337258,7.76729279489417,7.62740415881716,7.19691015650761,6.86180907251013
"ENSMUSG00000075704",8.91697156281854,8.74141786109713,8.78555459339038,9.16413188509862,8.7285625169801,9.13097607769197,8.15460462265855,8.04517417755305,8.46020834394306
"ENSMUSG00000075706",10.0668343085746,10.5682590338147,9.89980531001445,10.4779966992146,9.88704733922067,10.1836018812145,9.48507015992927,9.60738286468482,9.96882051219883
"ENSMUSG00000075701",9.32540742562806,9.25616766002858,8.94975337870368,8.97836123552421,9.14776277096843,9.03493281577918,9.58119652818314,8.93334663500315,9.22037327584155
"ENSMUSG00000023707",7.36265459898199,7.08361110531535,7.50165976665096,7.67032604890046,7.72244589251469,7.13040125692411,7.03885758617663,7.23034264301754,7.10834260650999
"ENSMUSG00000026956",5.94656528450905,6.72888725914411,6.378840599879,6.16351842113491,5.25843235184585,5.85796934257431,5.95201554343902,5.94275458236932,5.76597087547432
"ENSMUSG00000075702",4.63869506857218,5.09070151203955,5.7839727394118,5.26909980510869,5.03283198074673,5.37083869818325,5.38573822712544,4.88595570001373,4.58326882703976
"ENSMUSG00000026958",8.29239802321351,8.11514992487479,7.89315498569367,8.07770539907947,8.2589397047892,7.80782566684569,7.78232700036443,7.73325314293585,7.87338952751316
"ENSMUSG00000056812",4.36679022333752,5.37605307453548,4.88548978500045,4.80055255936298,4.307776378899,5.3303284493517,5.51322652235277,5.07329064666047,4.93455331131598
"ENSMUSG00000043068",6.16370588455815,5.77946761554644,6.13639732648636,6.28336751680012,6.20964791262169,6.19033753416191,5.47220104917612,5.58322899643127,6.11636925200154
"ENSMUSG00000043061",7.21023710282652,7.49592904317283,7.5508376956193,7.60458669027986,7.7469418522867,7.75352294587482,7.48252066473232,7.62470223563874,7.4427895157756
"ENSMUSG00000043065",5.969940842284,6.00293493969712,5.86782433424028,6.3757802581236,6.02905690846856,6.10349826221423,5.42974493146281,6.04352121145521,5.90204994782305
"ENSMUSG00000043067",9.72611334320747,9.60519863380328,9.5526212167703,9.53610080260634,9.74076485408354,9.46584207972489,10.0448609124632,9.70799548196419,9.46526583202302
"ENSMUSG00000022257",8.25183991742708,8.35010320836032,8.11598183299854,8.26391765147591,8.03229885390411,8.24140922798876,7.37363710626756,7.7215905066138,8.06763239958962
"ENSMUSG00000022255",9.04367906990518,8.91097941725727,9.01518798620657,8.85544707786118,8.69128469409087,9.00627363827583,8.50710323576307,8.93334663500315,8.99041387941886
"ENSMUSG00000022253",11.1490338187982,10.8776274948002,11.0949316899989,10.9168282383962,10.9004611492051,11.1533370635397,10.2242593664413,10.4873939780918,10.9458231776447
"ENSMUSG00000031007",8.68977313369961,9.20883752525584,8.68309702820655,8.77169097431032,8.7285625169801,8.79127180667071,8.7152708701031,8.7422824927975,8.61497584303833
"ENSMUSG00000028882",7.40454550688621,7.52497771759804,7.53463241701971,7.4796880409631,7.60223890582942,7.35752584756497,7.66982636301151,7.51401742153574,7.50119406393164
"ENSMUSG00000028884",6.38524093022604,6.29437989505692,6.83268201472742,6.51183062955958,6.75961414215022,6.57305028752458,6.21143353883552,6.30712307685701,6.24232387233274
"ENSMUSG00000028886",8.30566706654622,8.22512304750548,8.43602889446029,7.03301868440373,7.86350750337258,7.20344540773821,8.50710323576307,8.31682550894113,7.96495200097862
"ENSMUSG00000028889",7.00708872459918,6.68794886815278,6.80569924986609,6.51183062955958,6.80745645408093,6.52446130071551,7.52014184191284,6.68239905251263,6.53054339696347
"ENSMUSG00000034636",9.34693274508991,9.19989953419614,9.64380716468083,9.06479709546845,9.17501235512083,9.49087562734329,9.15395204352758,9.42052606808895,9.05004427893814
